N_unmapped	2946156	2946156	2946156
N_multimapping	2191321	2191321	2191321
N_noFeature	13327558	39550077	13629576
N_ambiguous	580723	10345	279606
ENSG00000223972	1	1	0
ENSG00000227232	12	0	12
ENSG00000243485	0	0	0
ENSG00000237613	0	0	0
ENSG00000268020	0	0	0
ENSG00000240361	0	0	0
ENSG00000186092	0	0	0
ENSG00000238009	0	0	0
ENSG00000239945	0	0	0
ENSG00000233750	0	0	0
ENSG00000237683	1	0	1
ENSG00000268903	0	0	0
ENSG00000269981	0	0	0
ENSG00000239906	0	0	0
ENSG00000241860	1	0	1
ENSG00000222623	0	0	0
ENSG00000241599	0	0	0
ENSG00000228463	0	0	0
ENSG00000241670	0	0	0
ENSG00000237094	5	0	5
ENSG00000250575	0	0	0
ENSG00000233653	0	0	0
ENSG00000224813	0	0	0
ENSG00000235249	0	0	0
ENSG00000269732	0	0	0
ENSG00000256186	0	0	0
ENSG00000236601	0	0	0
ENSG00000236743	0	0	0
ENSG00000236679	0	0	0
ENSG00000231709	0	0	0
ENSG00000235146	0	0	0
ENSG00000239664	0	0	0
ENSG00000230021	0	0	0
ENSG00000223659	0	0	0
ENSG00000225972	2	0	2
ENSG00000225630	830	10	820
ENSG00000237973	20	0	20
ENSG00000229344	9	0	9
ENSG00000240409	0	0	0
ENSG00000248527	5297	24	5273
ENSG00000198744	0	0	0
ENSG00000268663	0	0	0
ENSG00000185097	0	0	0
ENSG00000229376	1	1	0
ENSG00000224956	4	0	4
ENSG00000235373	0	0	0
ENSG00000223181	2	0	2
ENSG00000240618	0	0	0
ENSG00000229905	1	1	0
ENSG00000228327	19	0	19
ENSG00000237491	11	5	6
ENSG00000230092	0	0	0
ENSG00000269831	0	0	0
ENSG00000240453	0	0	1
ENSG00000177757	5	6	0
ENSG00000225880	47	0	47
ENSG00000228794	76	0	76
ENSG00000230368	0	0	0
ENSG00000234711	0	0	0
ENSG00000269308	0	0	0
ENSG00000272438	1	0	3
ENSG00000230699	20	0	20
ENSG00000241180	4	0	4
ENSG00000223764	16	13	5
ENSG00000187634	82	157	149
ENSG00000268179	0	18	0
ENSG00000188976	797	53	950
ENSG00000187961	92	0	92
ENSG00000187583	3	2	1
ENSG00000187642	1	1	0
ENSG00000272512	52	0	52
ENSG00000188290	345	4	341
ENSG00000231702	4	4	0
ENSG00000224969	5	5	0
ENSG00000187608	19	0	19
ENSG00000188157	505	2	503
ENSG00000242590	0	0	0
ENSG00000217801	85	3	87
ENSG00000273443	0	5	0
ENSG00000237330	0	0	0
ENSG00000131591	127	1	126
ENSG00000223823	0	0	0
ENSG00000207730	0	0	0
ENSG00000207607	0	0	0
ENSG00000198976	0	0	0
ENSG00000272141	0	0	0
ENSG00000205231	0	1	0
ENSG00000162571	0	0	1
ENSG00000186891	0	0	0
ENSG00000186827	0	0	0
ENSG00000078808	604	2	602
ENSG00000176022	107	3	104
ENSG00000184163	9	0	9
ENSG00000260179	4	1	3
ENSG00000160087	295	1	294
ENSG00000230415	8	0	8
ENSG00000162572	11	0	11
ENSG00000131584	212	119	212
ENSG00000169972	220	3	365
ENSG00000127054	604	100	533
ENSG00000240731	19	16	3
ENSG00000224051	82	0	82
ENSG00000169962	14	14	2
ENSG00000107404	331	3	330
ENSG00000162576	59	3	56
ENSG00000175756	522	2	520
ENSG00000223663	0	0	0
ENSG00000221978	750	1	749
ENSG00000224870	139	41	138
ENSG00000242485	470	12	498
ENSG00000264293	0	0	0
ENSG00000272455	28	0	28
ENSG00000235098	7	1	6
ENSG00000225905	0	0	0
ENSG00000205116	0	0	0
ENSG00000225285	0	0	0
ENSG00000179403	53	3	50
ENSG00000215915	3	0	3
ENSG00000160072	210	0	210
ENSG00000197785	142	4	138
ENSG00000205090	1	1	0
ENSG00000160075	848	2	846
ENSG00000215791	0	0	0
ENSG00000215014	3	0	3
ENSG00000236684	0	0	0
ENSG00000228594	29	0	29
ENSG00000272106	46	1	46
ENSG00000197530	270	1	270
ENSG00000189409	0	0	0
ENSG00000248333	98	3	95
ENSG00000272004	0	8	10
ENSG00000189339	163	17	164
ENSG00000269737	4	4	0
ENSG00000269227	4	4	0
ENSG00000215914	0	0	0
ENSG00000008128	11	0	11
ENSG00000268575	19	0	32
ENSG00000227775	27	39	1
ENSG00000215790	4	0	4
ENSG00000008130	432	1	431
ENSG00000078369	2162	4	2158
ENSG00000231050	7	0	7
ENSG00000169885	1	1	0
ENSG00000178821	103	0	103
ENSG00000142609	3	0	3
ENSG00000233542	0	0	0
ENSG00000187730	28	0	28
ENSG00000226969	1	1	0
ENSG00000067606	288	10	393
ENSG00000271806	10	58	1
ENSG00000182873	20	8	14
ENSG00000162585	281	62	293
ENSG00000269554	0	6	3
ENSG00000203301	0	0	0
ENSG00000243558	0	0	0
ENSG00000234396	2	0	2
ENSG00000157933	912	0	913
ENSG00000116151	33	2	114
ENSG00000272161	0	0	0
ENSG00000269753	1	1	0
ENSG00000269896	20	1	19
ENSG00000238240	0	0	0
ENSG00000272420	3	0	3
ENSG00000271921	2	0	2
ENSG00000271847	1	0	1
ENSG00000178642	0	83	0
ENSG00000157916	555	71	606
ENSG00000157911	60	59	123
ENSG00000149527	11	10	1
ENSG00000224387	0	0	0
ENSG00000229393	0	0	0
ENSG00000157881	359	1	358
ENSG00000197921	6	0	6
ENSG00000272449	6	0	6
ENSG00000238164	4	4	0
ENSG00000157873	1	0	1
ENSG00000225931	0	0	0
ENSG00000228037	0	0	0
ENSG00000157870	45	0	47
ENSG00000142606	2	2	2
ENSG00000237058	0	0	0
ENSG00000215912	0	0	0
ENSG00000233234	0	0	0
ENSG00000231630	0	0	0
ENSG00000169717	0	0	0
ENSG00000177133	6	0	6
ENSG00000256761	0	0	0
ENSG00000142611	169	2	167
ENSG00000226286	0	0	0
ENSG00000272235	15	11	4
ENSG00000130762	21	0	21
ENSG00000272088	4	2	2
ENSG00000162591	19	2	17
ENSG00000207776	0	0	0
ENSG00000238260	2	0	2
ENSG00000158109	118	2	116
ENSG00000116213	177	1	176
ENSG00000078900	253	15	250
ENSG00000227589	0	0	0
ENSG00000235131	1	1	0
ENSG00000227372	203	7	208
ENSG00000162592	4	4	0
ENSG00000235169	7	1	6
ENSG00000130764	629	3	638
ENSG00000266075	0	0	0
ENSG00000272153	2	13	1
ENSG00000116198	458	3	455
ENSG00000169598	79	1	78
ENSG00000264428	0	0	0
ENSG00000198912	540	2	538
ENSG00000236423	1	0	1
ENSG00000233304	2	2	0
ENSG00000226374	0	0	0
ENSG00000229280	0	0	0
ENSG00000235054	0	0	0
ENSG00000227169	0	0	0
ENSG00000232596	0	0	0
ENSG00000196581	2	1	1
ENSG00000231510	0	0	0
ENSG00000260972	0	0	0
ENSG00000264341	0	0	0
ENSG00000236948	1	0	1
ENSG00000216045	0	0	0
ENSG00000264101	0	0	0
ENSG00000131697	102	0	102
ENSG00000266687	0	0	0
ENSG00000069424	63	1	63
ENSG00000268332	0	1	0
ENSG00000116254	20	2	18
ENSG00000116251	1385	1	1386
ENSG00000226944	1	0	1
ENSG00000158286	7	4	6
ENSG00000116237	1252	1	1252
ENSG00000225077	1	1	0
ENSG00000173673	0	0	0
ENSG00000158292	83	0	83
ENSG00000097021	416	6	412
ENSG00000271746	0	0	2
ENSG00000069812	10	0	10
ENSG00000187017	2	0	2
